customer_id,order_id,product_id,product_name,category,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,promotion_type,holiday_flag,holiday_name,festival_flag,festival_name,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,weather,payment_method,delivery_status,year,quarter,week,day,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,season,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ema_7,ema_14,ema_30,expanding_mean,difference_1,difference_7,growth_rate,month_sin,month_cos,weekday_sin,weekday_cos
1157,1157,23,82,2,14,6,0,2,3,11,31404.0,29309.03,20,1,0,4,0,3,0,0,1,11,5,75,222,54,32,6,2,0,0.34,1,1,44.2,6.67,2,0,1,2,2024,4,48,30,335,1,0,1,0,0,3,92.0,28.0,57.0,0.0,59.57142857142857,28.265745717252546,13.0,92.0,56.0,23.706539182259394,13.0,92.0,57.92857142857143,22.175943875571267,13.0,92.0,66.680194249142,60.59826058476686,56.00278085127184,57.92857142857143,-17.0,47.0,-0.18478260869565222,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
2251,2251,23,82,2,14,7,4,4,2,27,20312.0,14901.11,20,1,0,4,0,3,0,0,0,12,2,25,66,35,27,3,1,0,0.38,4,2,264.92,26.64,1,1,5,2,2024,4,51,18,353,0,0,0,0,0,0,75.0,52.0,51.0,0.0,55.714285714285715,31.164693087500396,13.0,92.0,54.142857142857146,25.105491715672773,13.0,92.0,56.793103448275865,22.618543767614387,13.0,92.0,56.260145686856504,55.85182584013128,54.00260144151236,56.793103448275865,-50.0,-27.0,-0.6666666666666667,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
614,614,23,82,2,14,3,2,6,2,42,34370.4,25711.52,20,1,0,4,0,3,0,0,0,1,4,51,236,79,45,8,2,0,0.22,1,2,65.72,25.19,1,3,4,4,2025,1,1,3,3,0,0,0,0,0,0,25.0,33.0,44.0,0.0,58.285714285714285,29.685654704555446,13.0,92.0,54.642857142857146,24.957216138075925,13.0,92.0,56.6,22.250300269186603,13.0,92.0,54.94510926514238,55.204915728113775,53.80888521947931,56.6,26.0,18.0,1.04,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
3453,3453,23,82,2,14,6,0,2,3,4,280.0,186.28,0,0,4,4,0,3,0,0,0,1,4,62,106,56,30,7,0,0,0.58,7,1,79.42,33.47,2,5,1,2,2025,1,1,3,3,0,0,0,0,0,0,51.0,13.0,72.0,41.0,65.28571428571429,22.012983182009393,25.0,92.0,53.92857142857143,24.562210767807482,13.0,92.0,57.3,22.07221689411124,13.0,92.0,56.70883194885678,56.11092696436527,54.33734423757742,56.774193548387096,11.0,49.0,0.21568627450980382,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
4829,4829,23,82,2,14,3,2,6,2,40,1382.4,1585.2,40,1,5,3,0,3,0,0,0,1,3,79,134,73,43,5,0,0,0.59,3,2,143.28,-14.67,1,4,2,0,2025,1,4,23,23,0,0,0,0,0,0,62.0,80.0,34.0,77.0,65.14285714285714,21.90455486444597,25.0,92.0,57.142857142857146,24.69773313439964,13.0,92.0,57.36666666666667,22.136696531626693,13.0,92.0,62.28162396164259,59.16280336911657,55.92848331902404,57.46875,17.0,-1.0,0.27419354838709675,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
1866,1866,23,82,2,14,1,1,3,2,38,30876.25,26207.28,15,1,5,3,0,3,0,0,1,2,5,57,207,77,40,3,0,0,0.28,2,3,282.79,15.12,0,0,4,2,2025,1,8,22,53,1,0,0,0,0,0,79.0,72.0,83.0,26.0,63.0,21.855586623714,25.0,92.0,55.285714285714285,23.55493928744383,13.0,92.0,58.4,21.330890664754815,13.0,92.0,60.96121797123194,58.87442958656769,55.99761342747411,57.45454545454545,-22.0,-15.0,-0.2784810126582279,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
4647,4647,23,82,2,14,2,7,5,3,36,9040.8,10124.89,40,1,1,2,0,3,0,0,1,2,5,63,239,64,46,6,1,0,0.26,4,0,225.16,-11.99,0,2,5,2,2025,1,8,22,53,1,0,0,0,0,0,57.0,92.0,55.0,62.0,58.857142857142854,17.817861557330332,25.0,79.0,55.857142857142854,23.644342770627926,13.0,92.0,58.43333333333333,21.337490615044835,13.0,92.0,61.47091347842395,59.424505641692,56.44938030312094,57.61764705882353,6.0,-29.0,0.10526315789473695,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
2116,2116,23,82,2,14,4,8,1,1,21,17688.0,14461.19,20,1,3,0,0,3,0,0,0,2,2,40,40,41,50,3,1,1,0.9600000000000001,6,2,285.84,18.24,0,3,5,2,2025,1,9,26,57,0,0,0,0,0,0,63.0,75.0,28.0,65.0,53.857142857142854,17.43969200252277,25.0,79.0,56.714285714285715,22.757681953838972,13.0,92.0,57.6,21.559220765138985,13.0,92.0,56.10318510881797,56.83457155613307,55.3881299609841,57.114285714285714,-23.0,-35.0,-0.3650793650793651,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
4748,4748,23,82,2,14,0,3,7,2,47,7926.0,5577.95,0,0,4,4,0,3,0,0,0,3,4,6,104,64,37,9,1,0,0.06,6,0,220.56,29.62,2,0,1,2,2025,1,13,28,87,0,0,0,0,0,1,40.0,25.0,52.0,45.0,51.142857142857146,23.205089753676667,6.0,79.0,53.42857142857143,26.503161743791676,6.0,92.0,56.3,23.439062591588723,6.0,92.0,43.577388831613476,50.05662868198199,52.201798995759326,55.69444444444444,-34.0,-19.0,-0.85,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
569,569,23,82,2,14,4,8,1,1,21,25916.8,20282.78,20,1,3,0,0,3,0,0,1,6,6,40,211,30,41,10,1,0,0.19,3,2,270.31,21.74,0,1,0,2,2025,2,22,1,152,1,1,0,0,0,2,6.0,51.0,33.0,88.0,49.57142857142857,23.585709959331595,6.0,79.0,53.92857142857143,26.1518179562642,6.0,92.0,54.7,22.83093787249948,6.0,92.0,42.68304162371011,48.71574485771773,51.41458615732324,55.270270270270274,34.0,-11.0,5.666666666666667,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
1892,1892,23,82,2,14,7,4,4,2,38,19813.5,17545.25,10,1,5,3,0,3,0,0,0,6,0,94,147,46,32,5,0,0,0.64,1,0,87.49,11.45,2,1,2,0,2025,2,24,9,160,0,0,0,0,0,2,40.0,62.0,13.0,81.0,54.142857142857146,28.898838335525816,6.0,94.0,59.714285714285715,25.348125621581417,6.0,94.0,55.13333333333333,23.461977065373073,6.0,94.0,55.512281217782586,54.75364554335537,54.162032211689485,56.28947368421053,54.0,32.0,1.35,1.2246467991473532e-16,-1.0,0.0,1.0
4949,4949,23,82,2,14,5,5,9,0,32,31252.8,25216.16,20,1,1,2,0,3,0,0,0,7,1,54,99,36,42,4,1,0,0.55,5,2,104.5,19.32,2,4,4,2,2025,3,27,1,182,0,1,0,1,0,2,94.0,79.0,80.0,34.0,50.57142857142857,26.78219024437161,6.0,94.0,57.857142857142854,24.69150318774314,6.0,94.0,55.8,23.12246258213145,6.0,94.0,55.13421091333694,54.65315947090799,54.151578520612745,56.23076923076923,-40.0,-25.0,-0.42553191489361697,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
3336,3336,23,82,2,14,0,3,7,2,41,37591.25,26011.57,15,1,2,1,0,3,0,0,0,7,2,55,187,68,26,4,1,0,0.29,4,3,324.14,30.8,2,2,3,1,2025,3,30,23,204,0,0,0,0,0,2,54.0,57.0,72.0,89.0,50.285714285714285,26.712757786709854,6.0,94.0,56.642857142857146,24.358246567111024,6.0,94.0,54.666666666666664,22.2560853101648,6.0,94.0,55.10065818500271,54.69940487478693,54.20631539025064,56.2,1.0,-2.0,0.0185185185185186,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
632,632,23,82,2,14,4,8,1,1,22,1243.8,1415.28,40,1,6,4,0,3,0,0,0,8,4,65,132,37,49,10,1,0,0.49,4,1,86.69,-13.79,0,2,0,2,2025,3,31,1,213,0,1,0,0,0,2,55.0,63.0,92.0,78.0,50.57142857142857,26.881574500371944,6.0,94.0,54.714285714285715,22.327728781214464,6.0,94.0,54.233333333333334,21.909977782662896,6.0,94.0,57.57549363875203,56.07281755814867,54.90268213926673,56.41463414634146,10.0,2.0,0.18181818181818188,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3763,3763,23,82,2,14,9,9,0,2,37,4762.55,3095.39,15,1,1,2,0,3,0,0,0,8,2,36,235,32,22,10,2,0,0.15,1,2,89.62,35.01,1,5,4,0,2025,3,34,20,232,0,0,0,0,0,2,65.0,40.0,75.0,33.0,50.0,27.184554438136363,6.0,94.0,51.92857142857143,22.033067057403617,6.0,94.0,54.333333333333336,21.81637052739309,6.0,94.0,52.18162022906402,53.39644188372885,53.68315425931404,55.92857142857143,-29.0,-4.0,-0.4461538461538461,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
4471,4471,23,82,2,14,1,1,3,2,28,17284.8,14431.5,20,1,0,4,0,3,0,0,1,9,5,32,37,69,26,7,0,0,0.86,1,3,320.89,16.51,1,5,4,4,2025,3,37,13,256,1,0,0,0,0,3,36.0,6.0,25.0,62.0,53.714285714285715,21.312862201921515,32.0,94.0,52.42857142857143,21.446585834487603,6.0,94.0,53.333333333333336,22.13802055340514,6.0,94.0,47.136215171798014,50.54358296589834,52.28424108129378,55.372093023255815,-4.0,26.0,-0.11111111111111116,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
1929,1929,23,82,2,14,2,7,5,3,17,27664.0,26914.77,20,1,2,1,0,3,0,0,0,10,0,38,213,53,37,7,0,0,0.18,3,2,349.67,2.71,1,0,0,0,2025,4,41,6,279,0,0,0,0,0,3,32.0,40.0,51.0,57.0,53.42857142857143,21.539553870783408,32.0,94.0,51.5,21.791847452306925,6.0,94.0,52.7,22.300688098244244,6.0,94.0,44.85216137884851,48.87110523711189,51.362677140565154,54.97727272727273,6.0,-2.0,0.1875,-0.8660254037844386,0.5000000000000001,0.0,1.0
2894,2894,23,82,2,14,5,5,9,0,9,20691.0,17526.19,10,1,0,4,0,3,0,0,1,10,5,32,159,42,35,3,1,0,0.2,1,3,84.96,15.3,0,5,0,4,2025,4,42,18,291,1,0,0,0,0,3,38.0,94.0,62.0,51.0,44.57142857142857,13.214350064193352,32.0,65.0,49.357142857142854,22.151947797175573,6.0,94.0,52.06666666666667,22.61816989049738,6.0,94.0,41.63912103413638,46.621624538830304,50.1134721637545,54.46666666666667,-6.0,-62.0,-0.1578947368421053,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3179,3179,23,82,2,14,7,4,4,2,13,43590.6,37772.57,10,1,5,3,0,3,0,0,0,11,2,82,132,73,43,4,1,0,0.62,1,0,175.51,13.35,2,4,3,4,2025,4,46,12,316,0,0,0,0,0,3,32.0,54.0,79.0,44.0,48.57142857142857,19.355078083517178,32.0,82.0,49.57142857142857,22.472938549129875,6.0,94.0,53.333333333333336,23.2072125134338,6.0,94.0,51.72934077560228,51.33874126698626,52.17066750802841,55.06521739130435,50.0,28.0,1.5625,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434
4039,4039,23,82,2,14,4,8,1,1,11,38233.0,23771.4,0,0,4,4,0,3,0,0,0,11,3,5,147,58,28,7,0,0,0.03,1,1,70.31,37.82,0,5,2,1,2025,4,47,20,324,0,0,0,0,0,3,82.0,55.0,57.0,72.0,41.42857142857143,24.99237979102924,5.0,82.0,45.857142857142854,25.27344956168931,5.0,94.0,51.1,24.534774757755432,5.0,94.0,40.04700558170171,45.16024243138809,49.12739863654271,54.0,-77.0,-50.0,-0.9390243902439024,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
976,976,23,82,2,14,2,7,5,3,35,4428.0,2731.87,0,0,4,4,0,3,0,0,0,12,4,11,42,55,28,10,1,0,0.26,5,0,121.1,38.3,0,4,5,2,2025,4,50,12,346,0,0,0,0,0,0,5.0,65.0,63.0,34.0,33.714285714285715,24.837567552092548,5.0,82.0,42.142857142857146,26.358058592150783,5.0,94.0,50.333333333333336,25.430545485265565,5.0,94.0,32.78525418627628,40.60554344053635,46.66756646644318,53.104166666666664,6.0,-54.0,1.2000000000000002,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
3943,3943,24,83,2,14,7,4,4,2,32,17813.6,15898.07,30,1,3,0,0,3,0,0,0,1,4,30,79,45,50,2,0,0,0.38,7,2,266.9,10.75,2,0,5,2,2023,1,2,13,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191
3889,3889,24,83,2,14,1,1,3,2,38,29914.5,27899.43,30,1,5,3,0,3,0,0,0,1,1,69,161,67,25,9,0,0,0.43,3,0,294.12,6.74,1,1,5,3,2023,1,5,31,31,0,0,1,0,0,0,30.0,0.0,0.0,0.0,49.5,27.577164466275352,30.0,69.0,49.5,27.577164466275352,30.0,69.0,49.5,27.577164466275352,30.0,69.0,39.75,35.2,32.516129032258064,49.5,39.0,0.0,1.2999999999999998,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336
2806,2806,24,83,2,14,5,5,9,0,34,30080.7,22349.13,10,1,0,4,0,3,0,0,0,4,1,42,141,44,41,5,1,0,0.3,7,0,282.66,25.7,0,4,0,0,2023,2,16,18,108,0,0,0,0,0,1,69.0,0.0,0.0,0.0,47.0,19.974984355438178,30.0,69.0,47.0,19.974984355438178,30.0,69.0,47.0,19.974984355438178,30.0,69.0,40.3125,36.10666666666667,33.12799167533819,47.0,-27.0,0.0,-0.3913043478260869,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
3948,3948,24,83,2,14,8,6,8,1,9,38468.7,30243.61,10,1,1,2,0,3,0,0,0,5,2,91,199,31,25,2,0,0,0.46,5,3,243.71,21.38,0,3,0,4,2023,2,19,10,130,0,0,0,0,0,1,42.0,0.0,0.0,0.0,58.0,27.386127875258307,30.0,91.0,58.0,27.386127875258307,30.0,91.0,58.0,27.386127875258307,30.0,91.0,52.984375,43.42577777777778,36.86166963176798,58.0,49.0,0.0,1.1666666666666665,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
4819,4819,24,83,2,14,7,4,4,2,14,18131.2,15621.89,20,1,6,4,0,3,0,0,0,5,2,73,185,77,44,3,2,0,0.39,4,2,328.98,13.84,0,0,3,2,2023,2,19,10,130,0,0,0,0,0,1,91.0,0.0,0.0,0.0,61.0,24.647515087732476,30.0,91.0,61.0,24.647515087732476,30.0,91.0,61.0,24.647515087732476,30.0,91.0,57.98828125,47.369007407407416,39.19317481681521,61.0,-18.0,0.0,-0.19780219780219777,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
205,205,24,83,2,14,7,4,4,2,19,10539.75,10332.27,25,1,2,1,0,3,0,0,1,7,6,94,189,33,36,4,1,0,0.5,6,3,82.05,1.97,0,1,4,2,2023,3,26,2,183,1,0,0,0,0,2,73.0,0.0,0.0,0.0,66.5,25.836021365527625,30.0,94.0,66.5,25.836021365527625,30.0,94.0,66.5,25.836021365527625,30.0,94.0,66.9912109375,53.58647308641976,42.72909902218197,66.5,21.0,0.0,0.28767123287671237,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1731,1731,24,83,2,14,6,0,2,3,15,25133.5,23259.8,30,1,0,4,0,3,0,0,0,7,0,21,139,47,25,3,2,0,0.15,1,1,237.66,7.45,2,3,1,0,2023,3,30,24,205,0,0,0,0,0,2,94.0,0.0,0.0,0.0,60.0,29.189039038652847,21.0,94.0,60.0,29.189039038652847,21.0,94.0,60.0,29.189039038652847,21.0,94.0,55.493408203125,49.24161000823045,41.32722166591216,60.0,-73.0,0.0,-0.7765957446808511,-0.4999999999999997,-0.8660254037844388,0.0,1.0
111,111,24,83,2,14,0,3,7,2,47,21827.25,17108.43,25,1,3,0,0,3,0,0,0,8,0,46,151,62,44,11,2,0,0.3,6,0,258.79,21.62,0,0,0,2,2023,3,33,14,226,0,0,0,0,0,2,21.0,30.0,0.0,0.0,62.285714285714285,26.99206232527312,21.0,94.0,58.25,27.473363723536192,21.0,94.0,58.25,27.473363723536192,21.0,94.0,53.12005615234375,48.809395340466395,41.62869123585332,58.25,25.0,16.0,1.1904761904761907,-0.8660254037844385,-0.5000000000000004,0.0,1.0
4102,4102,24,83,2,14,7,4,4,2,48,28170.75,27806.71,25,1,5,3,0,3,0,0,1,10,5,32,177,30,30,5,1,0,0.18,1,0,249.32,1.29,1,4,4,0,2023,4,40,7,280,1,0,0,0,0,3,46.0,69.0,0.0,0.0,57.0,29.005746557076122,21.0,94.0,55.333333333333336,27.147743920996454,21.0,94.0,55.333333333333336,27.147743920996454,21.0,94.0,47.84004211425781,46.56814262840421,41.00748534966923,55.333333333333336,-14.0,-37.0,-0.30434782608695654,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
1104,1104,24,83,2,14,5,5,9,0,48,14330.4,12878.9,30,1,6,4,0,3,0,0,0,10,2,32,40,30,26,2,2,0,0.8,4,1,41.09,10.13,2,4,5,1,2023,4,41,11,284,0,0,0,0,0,3,32.0,42.0,0.0,0.0,55.57142857142857,30.093505073670755,21.0,94.0,53.0,26.637484032009397,21.0,94.0,53.0,26.637484032009397,21.0,94.0,43.88003158569336,44.62572361128365,40.4263572625938,53.0,0.0,-10.0,0.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
3315,3315,24,83,2,14,1,1,3,2,15,41099.0,23246.99,0,0,4,4,0,3,0,0,1,11,6,20,198,54,33,10,2,0,0.1,7,3,81.59,43.44,0,1,2,0,2023,4,46,19,323,1,0,0,0,0,3,32.0,91.0,0.0,0.0,45.42857142857143,28.058612123298513,20.0,94.0,50.0,27.15879231482873,20.0,94.0,50.0,27.15879231482873,20.0,94.0,37.91002368927002,41.34229379644582,39.108527761781296,50.0,-12.0,-71.0,-0.375,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
318,318,24,83,2,14,3,2,6,2,4,2080.8,1806.5,10,1,6,4,0,3,0,0,1,12,5,80,136,77,41,5,1,0,0.59,2,3,308.81,13.18,2,3,2,0,2023,4,48,2,336,1,0,0,0,0,0,20.0,73.0,0.0,0.0,46.42857142857143,29.30220209504821,20.0,94.0,52.5,27.304678253835082,20.0,94.0,52.5,27.304678253835082,20.0,94.0,48.432517766952515,46.49665462358638,41.746687261021215,52.5,60.0,7.0,3.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
1069,1069,24,83,2,14,6,0,2,3,10,37124.0,23198.38,0,0,4,4,0,3,0,0,0,1,3,56,79,78,40,12,1,0,0.71,5,3,249.05,37.51,0,4,1,1,2024,1,1,4,4,0,0,0,0,0,0,80.0,94.0,0.0,0.0,41.0,21.501937897160182,20.0,80.0,52.76923076923077,26.160255624878253,20.0,94.0,52.76923076923077,26.160255624878253,20.0,94.0,50.324388325214386,47.76376734044153,42.666255824826294,52.76923076923077,-24.0,-38.0,-0.30000000000000004,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
763,763,24,83,2,14,1,1,3,2,19,12312.8,10395.77,20,1,0,4,0,3,0,0,0,1,2,60,256,63,35,3,0,0,0.23,5,1,217.01,15.57,1,4,1,2,2024,1,2,10,10,0,0,0,0,0,0,56.0,21.0,0.0,0.0,46.57142857142857,20.484605137005875,20.0,80.0,53.285714285714285,25.208144506300922,20.0,94.0,53.285714285714285,25.208144506300922,20.0,94.0,52.74329124391079,49.39526502838266,43.78456190064395,53.285714285714285,4.0,39.0,0.0714285714285714,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
4281,4281,24,83,2,14,5,5,9,0,29,27082.7,25150.04,15,1,1,2,0,3,0,0,0,1,2,45,208,69,28,11,0,0,0.22,1,1,134.88,7.14,2,0,3,2,2024,1,3,17,17,0,0,0,0,0,0,60.0,46.0,30.0,0.0,46.42857142857143,20.49273971318576,20.0,80.0,54.357142857142854,24.449656731449508,20.0,94.0,52.733333333333334,24.385202382553548,20.0,94.0,50.80746843293309,48.809229691264974,43.86297726189273,52.733333333333334,-15.0,-1.0,-0.25,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434
7,7,24,83,2,14,8,6,8,1,3,22200.0,17637.81,25,1,0,4,0,3,0,0,1,1,6,87,150,34,34,10,1,0,0.58,6,0,340.39,20.55,1,0,3,3,2024,1,4,28,28,1,0,0,0,0,0,45.0,32.0,69.0,0.0,54.285714285714285,24.239872701221607,20.0,87.0,55.642857142857146,25.719215034250595,20.0,94.0,54.875,25.06757533814017,20.0,94.0,59.85560132469982,53.90133239909631,46.646010986931906,54.875,42.0,55.0,0.9333333333333333,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
2091,2091,24,83,2,14,4,8,1,1,20,20677.6,18890.31,20,1,2,1,0,3,0,0,0,3,4,48,154,42,44,5,1,0,0.31,4,2,256.97,8.64,1,2,5,0,2024,1,13,29,89,0,0,0,0,0,1,87.0,32.0,42.0,0.0,56.57142857142857,22.478561214760035,20.0,87.0,56.07142857142857,25.523636965684258,20.0,94.0,54.470588235294116,24.328783485459212,20.0,94.0,56.891700993524864,53.114488079216805,46.73336511680726,54.470588235294116,-39.0,16.0,-0.4482758620689655,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
4119,4119,24,83,2,14,6,0,2,3,27,19072.9,16943.37,30,1,1,2,0,3,0,0,0,4,2,56,210,39,35,10,1,0,0.27,4,3,126.53,11.17,2,0,1,2,2024,2,15,10,101,0,0,0,0,0,1,48.0,20.0,91.0,0.0,61.714285714285715,15.86100339106667,45.0,87.0,53.57142857142857,23.470814235537734,20.0,94.0,54.55555555555556,23.605139575505266,20.0,94.0,56.66877574514365,53.4992230019879,47.331212528626146,54.55555555555556,8.0,36.0,0.16666666666666674,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
3928,3928,24,83,2,14,0,3,7,2,26,15651.05,10564.23,15,1,3,0,0,3,0,0,1,4,6,69,122,49,50,10,2,0,0.57,3,2,271.9,32.5,2,4,3,2,2024,2,15,14,105,1,0,0,0,0,1,56.0,80.0,73.0,0.0,60.142857142857146,14.205967894146589,45.0,87.0,53.285714285714285,23.23931870916043,20.0,94.0,55.31578947368421,23.178180907384395,20.0,94.0,59.751581808857736,55.56599326838952,48.72919881710188,55.31578947368421,13.0,-11.0,0.2321428571428572,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
358,358,24,83,2,14,0,3,7,2,38,1577.7,989.08,10,1,1,2,0,3,0,0,0,5,3,47,200,70,23,3,1,0,0.23,2,3,243.48,37.31,0,1,1,2,2024,2,22,30,151,0,0,0,0,0,1,69.0,56.0,94.0,0.0,58.857142857142854,15.026959899112118,45.0,87.0,49.92857142857143,20.086215272072632,20.0,87.0,54.9,22.636486615987682,20.0,94.0,56.5636863566433,54.42386083260425,48.61763760309531,54.9,-22.0,-9.0,-0.3188405797101449,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
480,480,24,83,2,14,0,3,7,2,43,31930.5,32095.36,30,1,5,3,0,3,0,0,0,7,0,91,207,30,50,8,0,0,0.44,6,0,304.7,-0.52,2,2,3,2,2024,3,29,15,197,0,0,0,0,0,2,47.0,60.0,21.0,0.0,63.285714285714285,19.3624575378427,45.0,91.0,54.92857142857143,21.021835847936362,20.0,91.0,56.61904761904762,23.42749707176631,20.0,94.0,65.17276476748248,59.30067938825702,51.35198356418594,56.61904761904762,44.0,31.0,0.9361702127659575,-0.4999999999999997,-0.8660254037844388,0.0,1.0
499,499,24,83,2,14,9,9,0,2,25,5541.0,6787.31,40,1,2,1,0,3,0,0,0,7,1,53,55,79,29,6,2,0,0.96,4,0,186.32,-22.49,0,0,3,2,2024,3,29,16,198,0,0,0,0,0,2,91.0,45.0,46.0,0.0,64.42857142857143,18.31080867372367,47.0,91.0,55.42857142857143,20.875875976882927,20.0,91.0,56.45454545454545,22.875912207109014,20.0,94.0,62.12957357561186,58.460588803156085,51.45830720520621,56.45454545454545,-38.0,8.0,-0.41758241758241754,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
821,821,24,83,2,14,7,4,4,2,42,15127.2,11877.11,10,1,1,2,0,3,0,0,0,7,1,70,80,74,44,9,1,0,0.88,6,1,61.86,21.49,1,5,1,0,2024,3,30,23,205,0,0,0,0,0,2,53.0,87.0,32.0,0.0,62.0,15.76916823001982,47.0,91.0,58.142857142857146,20.049389566219265,20.0,91.0,57.04347826086956,22.52771678877855,20.0,94.0,64.0971801817089,59.99917696273528,52.65454545003162,57.04347826086956,17.0,-17.0,0.320754716981132,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
4698,4698,24,83,2,14,6,0,2,3,9,4974.75,4997.39,25,1,3,0,0,3,0,0,0,8,0,69,104,67,34,10,0,0,0.66,2,2,145.15,-0.46,1,5,0,0,2024,3,33,12,225,0,0,0,0,0,2,70.0,48.0,32.0,0.0,65.0,14.617341299520456,47.0,91.0,60.785714285714285,18.73367421117783,20.0,91.0,57.541666666666664,22.167306844847506,20.0,94.0,65.32288513628167,61.19928670103724,53.70909090486829,57.541666666666664,-1.0,21.0,-0.014285714285714235,-0.8660254037844385,-0.5000000000000004,0.0,1.0
1103,1103,24,83,2,14,5,5,9,0,15,22812.3,15770.67,10,1,2,1,0,3,0,0,0,8,2,50,191,48,49,7,0,0,0.26,6,0,222.79,30.87,1,2,2,3,2024,3,35,28,241,0,0,0,0,0,2,69.0,56.0,20.0,0.0,64.14285714285714,15.38861669577625,47.0,91.0,62.92857142857143,15.066336830646835,45.0,91.0,57.24,21.752930837015963,20.0,94.0,61.49216385221125,59.706048474232276,53.46979471745744,57.24,-19.0,-6.0,-0.2753623188405797,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2730,2730,24,83,2,14,0,3,7,2,24,20706.7,21090.35,30,1,6,4,0,3,0,0,0,9,0,49,87,66,44,10,2,0,0.56,7,0,238.69,-1.85,0,2,4,2,2024,3,39,23,267,0,0,0,0,0,3,50.0,69.0,80.0,0.0,61.285714285714285,16.173170022337253,47.0,91.0,60.714285714285715,14.636248843873217,45.0,91.0,56.92307692307692,21.374607508767173,20.0,94.0,58.36912288915843,58.27857534433464,53.181420864718255,56.92307692307692,-1.0,-20.0,-0.020000000000000018,-1.0,-1.8369701987210297e-16,0.0,1.0
