date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2025-01-10,CUST100395,ORD202300395,P1075,Milton Hom 15,8,7,Kochi,Kerala,South,36,29812.0,26346.32,20,1,Weekend Flash Sale,No,No,No,January,Friday,80,257,37,31,10,High,No,0.31,1,2,90.48,11.63,Increasing,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-10-05,CUST100396,ORD202300396,P1046,Nestle Grocer 6,9,2,Mumbai,Maharashtra,West,4,2932.8,2400.78,20,1,Great Indian Festival,No,No,No,October,Thursday,65,77,48,29,10,High,No,0.84,5,1,277.6,18.14,Increasing,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-12-09,CUST100397,ORD202300397,P1070,Philips Hom 10,12,5,Kolkata,West Bengal,East,34,12553.8,15691.61,40,1,End of Season Sale,No,No,Yes,December,Saturday,62,237,74,42,7,Low,No,0.26,5,2,295.23,-24.99,Increasing,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-02-02,CUST100398,ORD202300398,P1100,Loreal Beaut 20,7,7,Kochi,Kerala,South,39,23120.0,15656.44,15,1,Great Indian Festival,No,No,Yes,February,Sunday,47,175,44,46,5,High,No,0.27,6,0,169.38,32.28,Increasing,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-09-09,CUST100399,ORD202300399,P1045,Tata Grocer 5,17,4,New Delhi,Delhi,North,47,38664.8,34309.76,15,1,Great Indian Festival,No,No,No,September,Tuesday,86,281,51,25,6,Low,No,0.31,7,0,108.93,11.26,Decreasing,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2024-09-21,CUST100400,ORD202300400,P1017,Dell Electronic 17,3,3,Chennai,Tamil Nadu,South,2,8733.0,5730.61,0,0,No Promotion,No,No,Yes,September,Saturday,27,46,31,44,9,Medium,No,0.59,2,0,50.17,34.38,Decreasing,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-08-18,CUST100401,ORD202300401,P1016,Apple Electronic 16,2,4,New Delhi,Delhi,North,13,3036.0,1898.75,0,0,No Promotion,No,No,No,August,Monday,6,199,36,45,3,High,No,0.03,5,1,97.28,37.46,Stable,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-07-22,CUST100402,ORD202300402,P1075,Milton Hom 15,8,5,Kolkata,West Bengal,East,48,16296.7,17349.01,30,1,Big Billion Days,No,No,No,July,Monday,50,179,66,22,3,High,No,0.28,1,1,261.9,-6.46,Stable,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-07-22,CUST100403,ORD202300403,P1028,Puma Fashio 8,14,8,Lucknow,Uttar Pradesh,North,22,37266.4,33750.93,20,1,Weekend Flash Sale,No,No,Yes,July,Saturday,51,163,73,50,3,Low,No,0.31,4,3,106.42,9.43,Increasing,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-10-05,CUST100404,ORD202300404,P1016,Apple Electronic 16,2,7,Kochi,Kerala,South,20,6314.65,5006.8,15,1,Diwali Sale,No,No,Yes,October,Saturday,74,254,48,37,2,Low,No,0.29,4,0,159.28,20.71,Stable,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-06-28,CUST100405,ORD202300405,P1029,Nike Fashio 9,10,8,Lucknow,Uttar Pradesh,North,43,20168.25,16059.2,25,1,Great Indian Festival,No,No,Yes,June,Saturday,36,157,73,31,4,Low,No,0.23,4,0,162.87,20.37,Decreasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2023-09-02,CUST100406,ORD202300406,P1019,Dell Electronic 19,3,6,Ahmedabad,Gujarat,West,38,18518.5,21015.66,30,1,Republic Day Sale,No,No,Yes,September,Saturday,49,65,53,26,7,Low,No,0.75,7,3,78.06,-13.48,Stable,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-07-13,CUST100407,ORD202300407,P1097,Lakme Beaut 17,5,6,Ahmedabad,Gujarat,West,6,14122.2,16494.53,40,1,Weekend Flash Sale,No,No,Yes,July,Saturday,79,203,62,28,4,Medium,No,0.39,1,2,191.7,-16.8,Increasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2023-07-23,CUST100408,ORD202300408,P1095,Nivea Beaut 15,11,0,Hyderabad,Telangana,South,19,2802.6,2600.29,40,1,Weekend Flash Sale,No,No,Yes,July,Sunday,50,147,68,41,7,Low,No,0.34,5,0,275.65,7.22,Decreasing,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-08-12,CUST100409,ORD202300409,P1026,Adidas Fashio 6,1,4,New Delhi,Delhi,North,27,32692.5,29475.5,25,1,Weekend Flash Sale,No,No,No,August,Tuesday,89,176,64,37,2,Low,No,0.51,1,3,179.54,9.84,Stable,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-03-09,CUST100410,ORD202300410,P1023,Levis Fashio 3,6,8,Lucknow,Uttar Pradesh,North,24,34732.0,33480.57,20,1,End of Season Sale,No,No,No,March,Thursday,41,166,57,24,6,High,No,0.25,4,0,216.35,3.6,Stable,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-08-20,CUST100411,ORD202300411,P1061,Milton Hom 1,8,8,Lucknow,Uttar Pradesh,North,49,9398.7,6765.46,10,1,Diwali Sale,No,No,No,August,Wednesday,83,234,54,39,12,Medium,No,0.35,3,2,59.04,28.02,Decreasing,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-01-20,CUST100412,ORD202300412,P1045,Tata Grocer 5,17,9,Vijayawada,Andhra Pradesh,South,3,1177.2,1246.49,40,1,End of Season Sale,No,No,No,January,Monday,32,141,52,31,8,Medium,No,0.23,6,1,116.76,-5.89,Decreasing,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-05-15,CUST100413,ORD202300413,P1040,Nike Fashio 20,10,1,Bengaluru,Karnataka,South,32,20091.6,15283.1,10,1,Big Billion Days,No,No,No,May,Monday,24,141,72,47,8,High,No,0.17,4,2,46.32,23.93,Stable,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-02-12,CUST100414,ORD202300414,P1074,Prestige Hom 14,13,6,Ahmedabad,Gujarat,West,32,19197.0,16041.9,10,1,Diwali Sale,No,No,No,February,Wednesday,32,208,73,26,7,Medium,No,0.15,7,2,91.65,16.44,Stable,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-14,CUST100415,ORD202300415,P1082,Nivea Beaut 2,11,1,Bengaluru,Karnataka,South,47,28252.8,21764.85,20,1,Big Billion Days,No,No,No,October,Tuesday,58,204,55,45,5,High,No,0.28,1,0,223.48,22.96,Stable,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-12-23,CUST100416,ORD202300416,P1061,Milton Hom 1,8,6,Ahmedabad,Gujarat,West,20,12550.5,9941.17,10,1,Great Indian Festival,No,No,No,December,Tuesday,58,187,49,33,12,High,No,0.31,2,3,164.71,20.79,Decreasing,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2024-01-05,CUST100417,ORD202300417,P1003,Sony Electronic 3,16,8,Lucknow,Uttar Pradesh,North,36,9318.75,7495.23,25,1,Diwali Sale,No,No,No,January,Friday,79,147,70,37,11,Medium,No,0.54,6,0,201.9,19.57,Stable,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2023-11-05,CUST100418,ORD202300418,P1096,Lakme Beaut 16,5,4,New Delhi,Delhi,North,18,22986.4,21982.08,20,1,Weekend Flash Sale,No,No,Yes,November,Sunday,36,198,43,47,8,Medium,No,0.18,6,1,119.5,4.37,Decreasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-08-21,CUST100419,ORD202300419,P1020,Sony Electronic 20,16,3,Chennai,Tamil Nadu,South,10,1612.0,1342.07,20,1,Big Billion Days,No,No,No,August,Monday,91,202,57,40,2,Low,No,0.45,3,1,49.03,16.75,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-03-28,CUST100420,ORD202300420,P1093,Nivea Beaut 13,11,7,Kochi,Kerala,South,23,1504.0,1150.4,0,0,No Promotion,No,No,No,March,Tuesday,15,95,68,29,3,Medium,No,0.16,6,0,163.04,23.51,Decreasing,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-10-21,CUST100421,ORD202300421,P1016,Apple Electronic 16,2,8,Lucknow,Uttar Pradesh,North,38,30611.0,34433.82,30,1,End of Season Sale,No,No,No,October,Tuesday,87,151,61,48,3,Low,No,0.58,1,2,142.08,-12.49,Decreasing,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-04-28,CUST100422,ORD202300422,P1055,Nestle Grocer 15,9,3,Chennai,Tamil Nadu,South,31,9655.0,5733.03,0,0,No Promotion,No,No,Yes,April,Sunday,48,160,56,28,11,Low,No,0.3,5,2,256.88,40.62,Increasing,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-08-30,CUST100423,ORD202300423,P1088,Lakme Beaut 8,5,3,Chennai,Tamil Nadu,South,47,15640.85,11790.43,15,1,End of Season Sale,No,No,Yes,August,Saturday,75,153,31,40,11,Low,No,0.49,6,0,254.11,24.62,Decreasing,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-02-26,CUST100424,ORD202300424,P1040,Nike Fashio 20,10,5,Kolkata,West Bengal,East,19,45108.0,30841.59,0,0,No Promotion,No,No,No,February,Wednesday,35,148,54,20,8,Medium,No,0.24,1,1,132.2,31.63,Increasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-04-12,CUST100425,ORD202300425,P1005,Apple Electronic 5,2,4,New Delhi,Delhi,North,44,4086.75,3638.69,25,1,End of Season Sale,No,No,Yes,April,Saturday,80,165,75,33,3,Low,No,0.48,3,0,149.08,10.96,Decreasing,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2024-10-31,CUST100426,ORD202300426,P1059,Fortune Grocer 19,4,0,Hyderabad,Telangana,South,40,2168.4,2153.71,40,1,Republic Day Sale,No,No,No,October,Thursday,76,240,38,20,8,Low,No,0.32,3,2,218.5,0.68,Increasing,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-24,CUST100427,ORD202300427,P1077,Prestige Hom 17,13,6,Ahmedabad,Gujarat,West,18,15849.0,16237.33,25,1,Weekend Flash Sale,No,No,Yes,September,Sunday,45,111,41,41,11,Medium,No,0.41,2,0,168.49,-2.45,Increasing,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-04-04,CUST100428,ORD202300428,P1003,Sony Electronic 3,16,0,Hyderabad,Telangana,South,25,25762.1,26007.09,30,1,Republic Day Sale,No,No,No,April,Thursday,31,149,42,28,4,Low,No,0.21,5,3,226.12,-0.95,Increasing,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-08-29,CUST100429,ORD202300429,P1002,Samsung Electronic 2,15,8,Lucknow,Uttar Pradesh,North,17,21538.5,21734.19,25,1,End of Season Sale,No,No,No,August,Tuesday,83,113,44,42,5,Low,No,0.73,3,3,158.44,-0.91,Stable,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-02,CUST100430,ORD202300430,P1094,Lakme Beaut 14,5,3,Chennai,Tamil Nadu,South,15,20711.25,20659.22,25,1,Big Billion Days,No,No,No,August,Friday,23,97,46,27,11,Medium,No,0.24,3,3,66.58,0.25,Stable,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-03-25,CUST100431,ORD202300431,P1088,Lakme Beaut 8,5,3,Chennai,Tamil Nadu,South,21,28169.4,30790.22,40,1,Weekend Flash Sale,No,No,No,March,Tuesday,52,70,36,37,2,Low,No,0.74,2,3,321.55,-9.3,Decreasing,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-04-04,CUST100432,ORD202300432,P1001,Samsung Electronic 1,15,4,New Delhi,Delhi,North,37,24948.75,20811.48,25,1,Diwali Sale,No,No,No,April,Tuesday,70,241,53,24,10,Low,No,0.29,2,2,92.66,16.58,Stable,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-07-03,CUST100433,ORD202300433,P1041,Fortune Grocer 1,4,8,Lucknow,Uttar Pradesh,North,23,22857.6,16549.2,20,1,Big Billion Days,No,No,No,July,Monday,25,57,61,47,6,High,No,0.44,4,2,319.87,27.6,Stable,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-10-03,CUST100434,ORD202300434,P1056,Fortune Grocer 16,4,2,Mumbai,Maharashtra,West,12,15659.25,15469.64,25,1,Republic Day Sale,No,No,No,October,Thursday,39,181,72,40,9,Low,No,0.22,2,0,111.26,1.21,Increasing,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-14,CUST100435,ORD202300435,P1056,Fortune Grocer 16,4,1,Bengaluru,Karnataka,South,9,32634.0,21550.84,0,0,No Promotion,No,No,No,August,Thursday,76,200,59,35,3,High,No,0.38,1,2,69.01,33.96,Stable,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-07,CUST100436,ORD202300436,P1035,Puma Fashio 15,14,9,Vijayawada,Andhra Pradesh,South,4,37110.15,30381.72,15,1,Diwali Sale,No,No,No,November,Friday,20,154,79,38,4,Medium,No,0.13,2,3,249.84,18.13,Stable,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2023-09-07,CUST100437,ORD202300437,P1051,Aashirvaad Grocer 11,0,5,Kolkata,West Bengal,East,29,38888.0,29525.49,0,0,No Promotion,No,No,No,September,Thursday,24,31,35,34,12,Medium,No,0.77,6,2,224.2,24.08,Increasing,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2025-07-16,CUST100438,ORD202300438,P1042,Fortune Grocer 2,4,9,Vijayawada,Andhra Pradesh,South,38,7807.5,6509.63,10,1,Big Billion Days,No,No,No,July,Wednesday,56,138,33,43,3,High,No,0.41,4,0,163.65,16.62,Increasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-02-12,CUST100439,ORD202300439,P1027,Adidas Fashio 7,1,2,Mumbai,Maharashtra,West,19,19245.0,15940.86,25,1,End of Season Sale,No,No,Yes,February,Sunday,47,77,49,35,8,High,No,0.61,6,1,151.3,17.17,Increasing,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-09-29,CUST100440,ORD202300440,P1058,Nestle Grocer 18,9,6,Ahmedabad,Gujarat,West,11,21996.1,21998.78,30,1,Great Indian Festival,No,No,No,September,Monday,31,224,57,45,7,High,No,0.14,4,3,68.81,-0.01,Decreasing,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-04-04,CUST100441,ORD202300441,P1083,Lakme Beaut 3,5,2,Mumbai,Maharashtra,West,19,19596.6,23248.31,40,1,Diwali Sale,No,No,No,April,Thursday,30,104,59,33,3,Medium,No,0.29,2,1,252.14,-18.63,Stable,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-28,CUST100442,ORD202300442,P1073,Milton Hom 13,8,0,Hyderabad,Telangana,South,29,36309.0,28296.53,0,0,No Promotion,No,No,No,August,Wednesday,70,97,62,33,8,Low,No,0.72,6,2,150.19,22.07,Decreasing,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-08-22,CUST100443,ORD202300443,P1095,Nivea Beaut 15,11,7,Kochi,Kerala,South,37,10171.95,9103.63,15,1,End of Season Sale,No,No,No,August,Tuesday,25,46,56,48,6,Medium,No,0.54,6,3,274.78,10.5,Stable,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2024-01-19,CUST100444,ORD202300444,P1028,Puma Fashio 8,14,2,Mumbai,Maharashtra,West,7,3728.2,3274.58,30,1,Republic Day Sale,No,No,No,January,Friday,33,144,64,20,2,Medium,No,0.23,1,1,243.3,12.17,Stable,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-09-23,CUST100445,ORD202300445,P1039,Levis Fashio 19,6,9,Vijayawada,Andhra Pradesh,South,12,24370.8,29182.03,40,1,Great Indian Festival,No,No,No,September,Tuesday,70,147,35,24,4,Low,No,0.48,1,0,255.77,-19.74,Increasing,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
